"id","date","collection_location","new_cases","mobility","sequencing_intensity"
"seq_83118",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83180",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83213",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83226",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83242",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83275",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83285",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83301",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83304",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83318",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83333",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83356",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83368",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83384",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83428",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83433",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_8345",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83468",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83480",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83487",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83490",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83497",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83498",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83514",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_8352",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83538",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83542",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83563",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83571",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_8359",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83631",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83670",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83749",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83771",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83778",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83799",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83826",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83828",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83835",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83845",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_8385",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83872",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83876",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83881",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83900",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83908",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83924",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83934",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83939",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83985",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_84004",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_84020",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_84037",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_84042",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_84073",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_84081",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_84090",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_84116",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_84164",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_84174",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_84177",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_8419",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_84236",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84273",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84345",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84348",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84364",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84366",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84408",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84409",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84470",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84484",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_8448",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84491",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84495",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84527",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84530",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84536",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84568",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84570",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84584",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84594",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84603",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84644",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84646",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84739",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84764",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_8476",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84819",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84825",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84845",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84874",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84896",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84933",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_8495",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_84995",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_85020",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_85031",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_85034",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_85041",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_85090",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_85092",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_8510",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_85147",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_85167",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_85179",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_85184",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_85187",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_85238",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_85276",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_8527",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_85283",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_8528",2020-04-11,"intl_source",3927,0.01,0.0975299210593328
"seq_85297",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_8530",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_8531",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85386",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85444",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85460",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85469",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85485",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85500",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85570",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85572",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85579",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85583",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85600",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85613",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85624",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85633",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85638",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_8563",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85654",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85658",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_8565",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85672",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_8569",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85701",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85705",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85722",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85729",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85735",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85751",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85755",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85779",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85783",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85804",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85850",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85899",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85935",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85940",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85965",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85966",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_85987",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_8599",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_86057",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_86084",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_86115",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_86124",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_86143",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_86147",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_86164",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_86201",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_86225",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_86239",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_8624",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_8627",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_86291",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_86296",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_8631",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_8632",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_86340",2020-04-10,"intl_source",3927,0.01,0.0975299210593328
"seq_86410",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86423",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86425",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86492",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86497",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86508",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86523",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86532",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86553",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86569",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86585",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86587",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86594",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86606",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86621",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86632",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86651",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86652",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86692",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86708",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86717",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86751",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86790",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86798",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86809",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86812",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86835",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86844",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86866",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86892",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86900",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86931",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86940",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86946",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86957",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86969",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86970",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_86994",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87000",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87002",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87008",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87043",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_8704",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87062",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87075",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87087",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87090",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87112",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87125",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87135",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87139",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87160",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87180",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_8718",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87189",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87200",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87224",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87238",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_8724",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87257",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87261",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87263",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87268",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87269",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87276",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87279",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87314",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87339",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87349",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87358",2020-04-09,"intl_source",3927,0.01,0.0975299210593328
"seq_87369",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87385",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87412",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87419",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87437",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87441",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87460",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87468",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87475",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87495",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87516",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87588",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_8764",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87652",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87655",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87658",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_8765",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87681",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87698",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87710",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87719",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87720",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87724",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87736",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87750",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87752",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87753",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87757",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87770",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87807",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87852",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87875",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87879",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87880",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87906",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87907",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87909",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87923",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87940",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87962",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_87993",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_88048",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_88063",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_88064",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_88065",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_88066",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_88086",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_88101",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
"seq_88107",2020-04-08,"intl_source",3927,0.01,0.0975299210593328
