label,deme,Date
leaf_2198,Deme_1,2020-05-10
leaf_104280,Deme_1,2020-06-23
leaf_115916,Deme_2,2020-06-05
leaf_43731,Deme_1,2020-05-02
leaf_118598,Deme_2,2020-06-02
leaf_30309,Deme_2,2020-05-07
leaf_56639,Deme_2,2020-04-27
leaf_143815,Deme_1,2020-05-19
leaf_40644,Deme_1,2020-05-03
leaf_104689,Deme_1,2020-06-22
leaf_113335,Deme_2,2020-06-07
leaf_92909,Deme_1,2020-04-01
leaf_78682,Deme_2,2020-04-16
leaf_30983,Deme_1,2020-05-06
leaf_153559,Deme_1,2020-05-15
leaf_28282,Deme_2,2020-05-07
leaf_1170,Deme_1,2020-06-04
leaf_22332,Deme_2,2020-05-10
leaf_143798,Deme_2,2020-05-19
leaf_86826,Deme_2,2020-04-09
leaf_18239,Deme_2,2020-05-11
leaf_154095,Deme_1,2020-05-14
leaf_11947,Deme_1,2020-06-02
leaf_34743,Deme_2,2020-05-05
leaf_53568,Deme_1,2020-04-28
leaf_114095,Deme_2,2020-06-06
leaf_30522,Deme_1,2020-05-07
leaf_108204,Imports,2020-06-14
leaf_69238,Deme_2,2020-04-21
leaf_150761,Deme_1,2020-05-16
leaf_80122,Deme_1,2020-04-15
leaf_118064,Deme_2,2020-06-03
leaf_19078,Deme_1,2020-05-11
leaf_128666,Deme_2,2020-05-26
leaf_37502,Deme_1,2020-05-04
leaf_38103,Deme_2,2020-05-04
leaf_148575,Deme_2,2020-05-17
leaf_9962,Deme_1,2020-02-26
leaf_72007,Deme_2,2020-04-20
leaf_87655,Deme_1,2020-04-08
leaf_67952,Deme_1,2020-04-22
leaf_62471,Deme_2,2020-04-24
leaf_133057,Deme_2,2020-05-24
leaf_14035,Deme_1,2020-05-20
leaf_107805,Deme_2,2020-06-15
leaf_24271,Deme_1,2020-05-09
leaf_21012,Deme_1,2020-05-10
leaf_114409,Deme_1,2020-06-06
leaf_99029,Deme_1,2020-03-08
leaf_148680,Deme_2,2020-05-16
leaf_25293,Deme_1,2020-05-08
leaf_40126,Deme_1,2020-05-03
leaf_124430,Deme_1,2020-05-29
leaf_118490,Deme_1,2020-06-02
leaf_51558,Deme_1,2020-04-29
leaf_151621,Deme_2,2020-05-15
leaf_83250,Deme_2,2020-04-12
leaf_91778,Deme_1,2020-04-03
leaf_28638,Deme_2,2020-05-07
leaf_22797,Deme_1,2020-05-09
leaf_64864,Deme_2,2020-04-23
leaf_28041,Deme_2,2020-05-08
leaf_54541,Deme_1,2020-04-28
leaf_157475,Deme_1,2020-05-13
leaf_81279,Deme_2,2020-04-14
leaf_157493,Deme_1,2020-05-13
leaf_18269,Deme_2,2020-05-11
leaf_55271,Deme_1,2020-04-27
leaf_150314,Deme_1,2020-05-16
leaf_96905,Deme_1,2020-03-22
leaf_75103,Deme_1,2020-04-18
leaf_79814,Deme_1,2020-04-15
leaf_91090,Deme_2,2020-04-04
leaf_108543,Deme_1,2020-06-14
leaf_141845,Deme_2,2020-05-19
leaf_77633,Deme_2,2020-04-16
leaf_65989,Deme_2,2020-04-23
leaf_101003,Deme_2,2020-07-07
leaf_83789,Deme_2,2020-04-12
leaf_106650,Deme_1,2020-06-17
leaf_18910,Deme_1,2020-05-11
leaf_110817,Deme_1,2020-06-10
leaf_111133,Deme_2,2020-06-10
leaf_69976,Deme_2,2020-04-21
leaf_132262,Deme_1,2020-05-24
leaf_81421,Deme_1,2020-04-14
leaf_54943,Deme_2,2020-04-28
leaf_151668,Deme_2,2020-05-15
leaf_11956,Deme_1,2020-06-01
leaf_58799,Deme_1,2020-04-26
leaf_23523,Deme_2,2020-05-09
leaf_93082,Deme_2,2020-04-01
leaf_160534,Deme_1,2020-05-12
leaf_118449,Deme_1,2020-06-02
leaf_27032,Deme_2,2020-05-08
leaf_125204,Deme_1,2020-05-28
leaf_42024,Deme_2,2020-05-02
leaf_77676,Deme_1,2020-04-16
leaf_73880,Deme_2,2020-04-19
leaf_59715,Deme_1,2020-04-26
leaf_151000,Deme_2,2020-05-16
leaf_11117,Deme_2,2020-06-10
leaf_140538,Deme_2,2020-05-20
leaf_106359,Deme_1,2020-06-18
leaf_125738,Deme_1,2020-05-28
leaf_24456,Deme_2,2020-05-09
leaf_21619,Imports,2020-05-10
leaf_93106,Deme_1,2020-04-01
leaf_38559,Imports,2020-05-04
leaf_137961,Deme_2,2020-05-21
leaf_36957,Imports,2020-05-04
leaf_90870,Deme_2,2020-04-04
leaf_90180,Deme_2,2020-04-05
leaf_70126,Deme_1,2020-04-21
leaf_152163,Deme_1,2020-05-15
leaf_55392,Deme_2,2020-04-27
leaf_58400,Deme_2,2020-04-26
leaf_118581,Deme_2,2020-06-02
leaf_73587,Deme_1,2020-04-19
leaf_4630,Deme_1,2020-05-01
leaf_155589,Deme_2,2020-05-14
leaf_32931,Deme_2,2020-05-06
leaf_87634,Deme_2,2020-04-08
leaf_45427,Deme_2,2020-05-01
leaf_133516,Deme_1,2020-05-23
leaf_26221,Deme_1,2020-05-08
leaf_85857,Deme_2,2020-04-10
leaf_160074,Deme_2,2020-05-12
leaf_11099,Deme_2,2020-06-10
leaf_121763,Deme_1,2020-05-31
leaf_25596,Deme_2,2020-05-08
leaf_69531,Deme_2,2020-04-21
leaf_18376,Deme_2,2020-05-11
leaf_26671,Deme_1,2020-05-08
leaf_3924,Deme_2,2020-05-04
leaf_156055,Deme_1,2020-05-14
leaf_151628,Deme_1,2020-05-15
leaf_37871,Deme_2,2020-05-04
leaf_118264,Deme_1,2020-06-03
leaf_65885,Deme_1,2020-04-23
leaf_56498,Imports,2020-04-27
leaf_129584,Deme_2,2020-05-26
leaf_145534,Deme_2,2020-05-18
leaf_90181,Deme_1,2020-04-05
leaf_127624,Deme_2,2020-05-27
leaf_114880,Deme_1,2020-06-06
leaf_112046,Imports,2020-06-09
leaf_65909,Deme_2,2020-04-23
leaf_131417,Deme_2,2020-05-25
leaf_122768,Deme_1,2020-05-30
leaf_89652,Deme_1,2020-04-06
leaf_154812,Deme_2,2020-05-14
leaf_146146,Deme_1,2020-05-18
leaf_68940,Deme_1,2020-04-21
leaf_30066,Deme_2,2020-05-07
leaf_119624,Deme_2,2020-06-01
leaf_160473,Deme_2,2020-05-12
leaf_148614,Deme_2,2020-05-16
leaf_118731,Deme_1,2020-06-02
leaf_81172,Deme_1,2020-04-14
leaf_141857,Deme_1,2020-05-19
leaf_28482,Deme_1,2020-05-07
leaf_103210,Deme_2,2020-06-27
leaf_85579,Deme_1,2020-04-10
leaf_99472,Deme_1,2020-03-01
leaf_33080,Deme_2,2020-05-06
leaf_153981,Imports,2020-05-14
leaf_118634,Deme_2,2020-06-02
leaf_65705,Deme_1,2020-04-23
leaf_87216,Deme_2,2020-04-09
leaf_12046,Deme_1,2020-06-01
leaf_134089,Deme_1,2020-05-23
leaf_152445,Deme_2,2020-05-15
leaf_60761,Deme_2,2020-04-25
leaf_155936,Deme_2,2020-05-14
leaf_96152,Deme_1,2020-03-25
leaf_77727,Deme_2,2020-04-16
leaf_9247,Deme_1,2020-04-02
leaf_110640,Deme_1,2020-06-11
leaf_151426,Deme_1,2020-05-15
leaf_150075,Deme_2,2020-05-16
leaf_74809,Deme_2,2020-04-18
leaf_66201,Deme_2,2020-04-23
leaf_67261,Deme_2,2020-04-22
leaf_144211,Deme_2,2020-05-18
leaf_123178,Deme_2,2020-05-30
leaf_86225,Deme_1,2020-04-10
leaf_79126,Deme_1,2020-04-15
leaf_34780,Deme_1,2020-05-05
leaf_98311,Deme_1,2020-03-15
leaf_153393,Deme_1,2020-05-15
leaf_27071,Deme_2,2020-05-08
leaf_119705,Deme_2,2020-06-01
leaf_938,Deme_2,2020-07-18
leaf_148166,Deme_1,2020-05-17
leaf_17409,Deme_1,2020-05-11
leaf_142200,Deme_1,2020-05-19
leaf_101860,Deme_1,2020-07-02
leaf_36253,Imports,2020-05-05
leaf_134468,Deme_2,2020-05-23
leaf_56695,Deme_2,2020-04-27
leaf_126792,Deme_2,2020-05-27
leaf_73715,Deme_1,2020-04-19
leaf_60295,Deme_1,2020-04-25
leaf_147684,Deme_1,2020-05-17
leaf_75512,Deme_2,2020-04-18
leaf_90303,Deme_1,2020-04-05
leaf_145018,Deme_1,2020-05-18
leaf_101214,Deme_1,2020-07-06
leaf_87257,Deme_1,2020-04-09
leaf_148491,Deme_2,2020-05-17
leaf_146947,Deme_2,2020-05-17
leaf_68388,Imports,2020-04-22
leaf_113745,Imports,2020-06-07
leaf_37233,Deme_2,2020-05-04
leaf_113654,Deme_1,2020-06-07
leaf_156148,Deme_1,2020-05-14
leaf_30805,Deme_2,2020-05-07
leaf_15397,Deme_1,2020-05-14
leaf_14773,Deme_1,2020-05-17
leaf_71488,Deme_1,2020-04-20
leaf_43562,Deme_2,2020-05-02
leaf_89843,Deme_1,2020-04-06
leaf_153242,Deme_2,2020-05-15
leaf_109505,Deme_1,2020-06-12
leaf_22303,Deme_1,2020-05-10
leaf_67808,Deme_1,2020-04-22
leaf_75209,Deme_2,2020-04-18
leaf_67008,Deme_2,2020-04-22
leaf_74906,Deme_1,2020-04-18
leaf_75390,Deme_2,2020-04-18
leaf_67867,Deme_1,2020-04-22
leaf_119473,Deme_2,2020-06-02
leaf_91762,Deme_1,2020-04-03
leaf_86957,Deme_1,2020-04-09
leaf_139180,Deme_2,2020-05-21
leaf_21519,Deme_1,2020-05-10
leaf_112748,Deme_1,2020-06-08
leaf_39465,Deme_1,2020-05-03
leaf_38289,Deme_2,2020-05-04
leaf_74268,Deme_1,2020-04-18
leaf_27108,Deme_2,2020-05-08
leaf_61306,Deme_1,2020-04-25
leaf_62474,Deme_2,2020-04-24
leaf_133158,Deme_1,2020-05-24
leaf_87757,Deme_1,2020-04-08
leaf_79810,Deme_1,2020-04-15
leaf_12503,Deme_2,2020-05-28
leaf_48456,Deme_1,2020-04-30
leaf_103757,Deme_1,2020-06-25
leaf_82954,Deme_1,2020-04-13
leaf_72682,Deme_1,2020-04-19
leaf_122024,Deme_2,2020-05-31
leaf_133479,Deme_2,2020-05-23
leaf_141321,Deme_2,2020-05-20
leaf_40794,Deme_2,2020-05-03
leaf_147092,Deme_2,2020-05-17
leaf_42691,Deme_2,2020-05-02
leaf_150739,Deme_1,2020-05-16
leaf_68227,Deme_2,2020-04-22
leaf_117153,Deme_1,2020-06-04
leaf_67775,Deme_2,2020-04-22
leaf_75403,Imports,2020-04-18
leaf_75610,Deme_2,2020-04-18
leaf_56662,Deme_2,2020-04-27
leaf_139695,Deme_1,2020-05-20
leaf_76693,Deme_2,2020-04-17
leaf_46399,Deme_1,2020-05-01
leaf_15194,Deme_1,2020-05-15
leaf_111169,Deme_2,2020-06-10
leaf_120396,Deme_1,2020-06-01
leaf_22273,Deme_1,2020-05-10
leaf_42605,Deme_1,2020-05-02
leaf_100638,Deme_1,2020-07-10
leaf_70877,Deme_2,2020-04-20
leaf_80882,Imports,2020-04-14
leaf_73602,Deme_2,2020-04-19
leaf_145982,Deme_1,2020-05-18
leaf_139217,Deme_2,2020-05-21
leaf_123643,Deme_1,2020-05-29
leaf_6544,Deme_1,2020-04-23
leaf_96549,Deme_2,2020-03-23
leaf_80896,Deme_2,2020-04-14
leaf_133891,Deme_2,2020-05-23
leaf_77334,Deme_1,2020-04-17
leaf_42923,Deme_1,2020-05-02
leaf_58735,Deme_2,2020-04-26
leaf_74824,Deme_1,2020-04-18
leaf_122324,Deme_2,2020-05-30
leaf_59538,Deme_2,2020-04-26
leaf_123416,Deme_2,2020-05-30
leaf_126061,Deme_2,2020-05-28
leaf_55274,Deme_1,2020-04-27
leaf_64940,Deme_1,2020-04-23
leaf_825,Deme_1,2020-07-20
leaf_28150,Deme_2,2020-05-07
leaf_109554,Deme_1,2020-06-12
leaf_53429,Deme_2,2020-04-28
leaf_108660,Deme_2,2020-06-13
leaf_42223,Deme_2,2020-05-02
leaf_20983,Deme_2,2020-05-10
leaf_69162,Deme_2,2020-04-21
leaf_125466,Deme_2,2020-05-28
leaf_99500,Deme_2,2020-02-29
leaf_116488,Deme_2,2020-06-04
leaf_97658,Deme_1,2020-03-19
leaf_105478,Imports,2020-06-20
leaf_140812,Deme_2,2020-05-20
leaf_136607,Deme_1,2020-05-22
leaf_14004,Deme_2,2020-05-20
leaf_140045,Deme_1,2020-05-20
leaf_32049,Deme_2,2020-05-06
leaf_102153,Deme_2,2020-07-01
leaf_96999,Deme_2,2020-03-22
leaf_32067,Deme_1,2020-05-06
leaf_110608,Imports,2020-06-11
leaf_96639,Deme_2,2020-03-23
leaf_99381,Deme_1,2020-03-03
leaf_158480,Deme_1,2020-05-13
leaf_23619,Deme_1,2020-05-09
leaf_17296,Deme_1,2020-05-11
leaf_14609,Deme_2,2020-05-18
leaf_37834,Deme_1,2020-05-04
leaf_86147,Deme_1,2020-04-10
leaf_75927,Deme_2,2020-04-17
leaf_78836,Deme_1,2020-04-16
leaf_129444,Deme_2,2020-05-26
leaf_66486,Deme_1,2020-04-23
leaf_35212,Deme_2,2020-05-05
leaf_17081,Deme_2,2020-05-11
leaf_109715,Deme_2,2020-06-12
leaf_81760,Deme_1,2020-04-13
leaf_25667,Deme_2,2020-05-08
leaf_74250,Deme_1,2020-04-18
leaf_11112,Deme_1,2020-06-10
leaf_37189,Deme_2,2020-05-04
leaf_119108,Deme_2,2020-06-02
leaf_88529,Deme_2,2020-04-07
leaf_75800,Deme_2,2020-04-18
leaf_78094,Deme_2,2020-04-16
leaf_24823,Deme_2,2020-05-09
leaf_104866,Deme_2,2020-06-21
leaf_13449,Deme_1,2020-05-23
leaf_100179,Deme_1,2020-07-15
leaf_153511,Deme_1,2020-05-15
leaf_65981,Deme_2,2020-04-23
leaf_38629,Deme_2,2020-05-04
leaf_143996,Deme_1,2020-05-18
leaf_152512,Deme_2,2020-05-15
leaf_117082,Deme_1,2020-06-04
leaf_31506,Deme_1,2020-05-06
leaf_98088,Deme_1,2020-03-16
leaf_48171,Deme_2,2020-04-30
leaf_97272,Deme_1,2020-03-21
leaf_135133,Deme_1,2020-05-23
leaf_3375,Deme_1,2020-05-05
leaf_54504,Deme_1,2020-04-28
leaf_5881,Deme_2,2020-04-26
leaf_135468,Deme_1,2020-05-22
leaf_29419,Deme_2,2020-05-07
leaf_29216,Deme_2,2020-05-07
leaf_75463,Deme_2,2020-04-18
leaf_105018,Imports,2020-06-21
leaf_140051,Deme_1,2020-05-20
leaf_20615,Deme_2,2020-05-10
leaf_48144,Deme_2,2020-04-30
leaf_42251,Deme_2,2020-05-02
leaf_51530,Deme_2,2020-04-29
leaf_83936,Deme_2,2020-04-12
leaf_158308,Deme_1,2020-05-13
leaf_149481,Deme_2,2020-05-16
leaf_40902,Deme_2,2020-05-03
leaf_6734,Deme_2,2020-04-22
leaf_5228,Deme_2,2020-04-29
leaf_99581,Deme_2,2020-02-27
leaf_54560,Deme_2,2020-04-28
leaf_130917,Deme_2,2020-05-25
leaf_120294,Deme_2,2020-06-01
leaf_90252,Deme_2,2020-04-05
leaf_36618,Deme_2,2020-05-04
leaf_27649,Deme_1,2020-05-08
leaf_30409,Deme_2,2020-05-07
leaf_4639,Deme_2,2020-05-01
leaf_141986,Deme_1,2020-05-19
leaf_12873,Deme_2,2020-05-26
leaf_116002,Deme_2,2020-06-05
leaf_97401,Deme_1,2020-03-20
leaf_112621,Deme_1,2020-06-08
leaf_2586,Deme_2,2020-05-08
leaf_55307,Deme_2,2020-04-27
leaf_74446,Deme_1,2020-04-18
leaf_100670,Deme_2,2020-07-10
leaf_37343,Deme_2,2020-05-04
leaf_153858,Deme_2,2020-05-14
leaf_13513,Deme_1,2020-05-23
leaf_7539,Deme_2,2020-04-18
leaf_129771,Deme_2,2020-05-25
leaf_22050,Deme_1,2020-05-10
leaf_151638,Deme_1,2020-05-15
leaf_71249,Deme_2,2020-04-20
leaf_132176,Deme_2,2020-05-24
leaf_81188,Deme_2,2020-04-14
leaf_125536,Deme_1,2020-05-28
leaf_88149,Deme_1,2020-04-08
leaf_140580,Imports,2020-05-20
leaf_150601,Deme_2,2020-05-16
leaf_46641,Deme_2,2020-05-01
leaf_134032,Deme_2,2020-05-23
leaf_42155,Deme_2,2020-05-02
leaf_95596,Deme_1,2020-03-26
leaf_77849,Deme_1,2020-04-16
leaf_108023,Deme_2,2020-06-14
leaf_127899,Deme_2,2020-05-27
leaf_143011,Deme_1,2020-05-19
leaf_134546,Deme_2,2020-05-23
leaf_82538,Deme_2,2020-04-13
leaf_129295,Imports,2020-05-26
leaf_65575,Deme_1,2020-04-23
leaf_20456,Deme_2,2020-05-10
leaf_120814,Deme_1,2020-05-31
leaf_2836,Deme_2,2020-05-07
leaf_28500,Deme_1,2020-05-07
leaf_88235,Deme_2,2020-04-08
leaf_114582,Imports,2020-06-06
leaf_19703,Deme_2,2020-05-11
leaf_115366,Deme_1,2020-06-05
leaf_97571,Deme_1,2020-03-19
leaf_52070,Deme_2,2020-04-29
leaf_133609,Deme_2,2020-05-23
leaf_126838,Deme_2,2020-05-27
leaf_76308,Deme_1,2020-04-17
leaf_931,Deme_1,2020-07-18
leaf_137786,Deme_1,2020-05-21
leaf_14676,Deme_2,2020-05-17
leaf_124936,Deme_1,2020-05-28
leaf_103043,Deme_1,2020-06-27
leaf_47024,Deme_2,2020-05-01
leaf_23818,Deme_2,2020-05-09
leaf_85030,Deme_2,2020-04-11
leaf_116238,Deme_2,2020-06-04
leaf_147185,Deme_1,2020-05-17
leaf_142920,Deme_1,2020-05-19
leaf_116532,Deme_1,2020-06-04
leaf_12073,Deme_2,2020-06-01
leaf_18664,Deme_1,2020-05-11
leaf_150936,Deme_1,2020-05-16
leaf_100382,Deme_2,2020-07-13
leaf_116240,Deme_1,2020-06-04
leaf_53446,Deme_2,2020-04-28
leaf_11816,Deme_2,2020-06-03
leaf_35745,Deme_2,2020-05-05
leaf_24868,Imports,2020-05-09
leaf_50889,Deme_1,2020-04-29
leaf_111994,Deme_2,2020-06-09
leaf_118095,Deme_1,2020-06-03
leaf_155066,Deme_2,2020-05-14
leaf_144943,Deme_2,2020-05-18
leaf_65461,Deme_1,2020-04-23
leaf_149877,Deme_2,2020-05-16
leaf_145010,Deme_2,2020-05-18
leaf_107303,Deme_1,2020-06-16
leaf_24419,Deme_2,2020-05-09
leaf_106364,Deme_1,2020-06-18
leaf_4938,Deme_2,2020-04-30
leaf_151557,Deme_2,2020-05-15
leaf_91052,Deme_1,2020-04-04
leaf_142098,Deme_2,2020-05-19
leaf_62216,Deme_2,2020-04-25
leaf_97074,Deme_1,2020-03-21
leaf_73362,Deme_2,2020-04-19
leaf_76907,Deme_1,2020-04-17
leaf_138234,Deme_1,2020-05-21
leaf_104867,Deme_1,2020-06-21
leaf_86940,Deme_1,2020-04-09
leaf_93542,Deme_1,2020-03-31
leaf_101137,Imports,2020-07-06
leaf_50009,Deme_1,2020-04-29
leaf_74170,Deme_1,2020-04-19
leaf_27573,Deme_2,2020-05-08
leaf_56128,Deme_2,2020-04-27
leaf_29197,Deme_1,2020-05-07
leaf_60489,Deme_1,2020-04-25
leaf_61397,Deme_2,2020-04-25
leaf_4330,Deme_1,2020-05-02
leaf_71345,Deme_2,2020-04-20
leaf_13162,Deme_2,2020-05-24
leaf_101334,Deme_1,2020-07-05
leaf_58959,Deme_1,2020-04-26
leaf_147964,Deme_1,2020-05-17
leaf_76952,Deme_1,2020-04-17
leaf_28843,Deme_1,2020-05-07
leaf_83180,Deme_1,2020-04-12
leaf_118408,Deme_2,2020-06-02
leaf_51485,Deme_2,2020-04-29
leaf_106476,Deme_1,2020-06-17
leaf_10283,Deme_1,2020-06-28
leaf_62181,Deme_2,2020-04-25
leaf_66098,Deme_1,2020-04-23
leaf_125398,Deme_2,2020-05-28
leaf_86652,Deme_1,2020-04-09
leaf_80010,Deme_1,2020-04-15
leaf_54176,Deme_1,2020-04-28
leaf_52633,Deme_2,2020-04-28
leaf_90936,Deme_2,2020-04-04
leaf_82044,Deme_1,2020-04-13
leaf_122218,Deme_2,2020-05-30
leaf_54843,Deme_2,2020-04-28
leaf_75383,Deme_2,2020-04-18
leaf_121472,Deme_2,2020-05-31
leaf_26945,Deme_1,2020-05-08
leaf_131779,Deme_1,2020-05-24
leaf_40742,Deme_2,2020-05-03
leaf_17025,Deme_1,2020-05-12
leaf_76600,Deme_1,2020-04-17
leaf_21960,Deme_1,2020-05-10
leaf_134680,Deme_1,2020-05-23
leaf_113683,Deme_2,2020-06-07
leaf_27685,Deme_2,2020-05-08
leaf_81927,Deme_1,2020-04-13
leaf_110210,Deme_1,2020-06-11
leaf_107312,Deme_1,2020-06-16
leaf_137286,Deme_2,2020-05-22
leaf_141031,Deme_2,2020-05-20
leaf_47491,Deme_2,2020-04-30
leaf_119918,Deme_2,2020-06-01
leaf_29341,Deme_2,2020-05-07
leaf_36826,Deme_2,2020-05-04
leaf_45852,Deme_2,2020-05-01
leaf_93849,Deme_1,2020-03-30
leaf_10841,Deme_2,2020-06-14
leaf_55617,Deme_1,2020-04-27
leaf_136762,Deme_1,2020-05-22
leaf_83924,Deme_1,2020-04-12
leaf_97211,Deme_2,2020-03-21
leaf_6634,Deme_2,2020-04-23
leaf_149641,Deme_1,2020-05-16
leaf_68825,Deme_2,2020-04-21
leaf_99606,Deme_2,2020-02-27
leaf_13326,Deme_1,2020-05-24
leaf_62883,Deme_2,2020-04-24
leaf_148893,Deme_1,2020-05-16
leaf_117036,Deme_2,2020-06-04
leaf_156585,Deme_1,2020-05-13
leaf_89757,Deme_1,2020-04-06
leaf_155031,Deme_2,2020-05-14
leaf_3113,Deme_2,2020-05-06
leaf_16310,Deme_1,2020-05-12
leaf_113923,Deme_2,2020-06-07
leaf_148247,Deme_2,2020-05-17
leaf_119076,Deme_1,2020-06-02
leaf_59316,Deme_2,2020-04-26
leaf_30661,Deme_2,2020-05-07
leaf_149489,Deme_1,2020-05-16
leaf_129878,Deme_2,2020-05-25
leaf_54522,Deme_2,2020-04-28
leaf_55195,Deme_2,2020-04-27
leaf_76024,Deme_1,2020-04-17
leaf_21376,Deme_1,2020-05-10
leaf_70272,Deme_2,2020-04-21
leaf_112587,Deme_2,2020-06-08
leaf_3974,Deme_2,2020-05-03
leaf_27331,Deme_1,2020-05-08
leaf_49109,Deme_1,2020-04-30
leaf_114974,Deme_2,2020-06-06
leaf_108651,Deme_1,2020-06-13
leaf_87075,Deme_1,2020-04-09
leaf_154277,Deme_2,2020-05-14
leaf_103115,Imports,2020-06-27
leaf_36611,Deme_1,2020-05-04
leaf_6610,Deme_2,2020-04-23
leaf_96837,Deme_2,2020-03-22
leaf_50946,Deme_2,2020-04-29
leaf_83872,Deme_1,2020-04-12
leaf_95783,Deme_1,2020-03-26
leaf_109432,Deme_1,2020-06-12
leaf_63636,Deme_2,2020-04-24
leaf_124527,Deme_2,2020-05-29
leaf_97281,Deme_1,2020-03-21
leaf_154387,Deme_1,2020-05-14
leaf_75143,Deme_1,2020-04-18
leaf_121490,Deme_1,2020-05-31
leaf_115556,Deme_1,2020-06-05
leaf_111830,Deme_2,2020-06-09
leaf_2167,Deme_2,2020-05-10
leaf_15173,Deme_1,2020-05-15
leaf_40318,Deme_2,2020-05-03
leaf_136151,Deme_1,2020-05-22
leaf_27785,Deme_2,2020-05-08
leaf_138929,Deme_1,2020-05-21
leaf_5916,Deme_1,2020-04-26
leaf_142101,Deme_1,2020-05-19
leaf_92450,Deme_1,2020-04-02
leaf_29632,Deme_2,2020-05-07
leaf_109791,Deme_2,2020-06-12
leaf_117203,Deme_1,2020-06-03
leaf_145934,Deme_1,2020-05-18
leaf_137620,Deme_2,2020-05-21
leaf_12079,Deme_2,2020-05-31
leaf_69253,Deme_2,2020-04-21
leaf_18822,Deme_2,2020-05-11
leaf_61432,Deme_2,2020-04-25
leaf_18915,Deme_1,2020-05-11
leaf_127040,Deme_1,2020-05-27
leaf_142179,Deme_1,2020-05-19
leaf_9658,Deme_2,2020-03-23
leaf_157689,Deme_2,2020-05-13
leaf_17006,Deme_2,2020-05-12
leaf_129517,Imports,2020-05-26
leaf_28446,Deme_1,2020-05-07
leaf_132061,Deme_1,2020-05-24
leaf_107963,Deme_2,2020-06-15
leaf_16071,Deme_2,2020-05-12
leaf_14378,Deme_1,2020-05-19
leaf_17378,Deme_1,2020-05-11
leaf_127829,Deme_1,2020-05-27
leaf_123930,Deme_2,2020-05-29
leaf_119098,Deme_1,2020-06-02
leaf_36170,Deme_2,2020-05-05
leaf_47615,Deme_2,2020-04-30
leaf_1079,Deme_1,2020-06-15
leaf_6645,Deme_1,2020-04-23
leaf_150097,Deme_1,2020-05-16
leaf_6074,Deme_2,2020-04-25
leaf_24318,Deme_2,2020-05-09
leaf_33227,Deme_1,2020-05-06
leaf_70342,Deme_1,2020-04-21
leaf_11411,Deme_2,2020-06-06
leaf_157215,Deme_1,2020-05-13
leaf_44030,Deme_1,2020-05-02
leaf_127175,Deme_2,2020-05-27
leaf_158327,Deme_2,2020-05-13
leaf_132493,Deme_2,2020-05-24
leaf_149310,Deme_1,2020-05-16
leaf_78497,Deme_1,2020-04-16
leaf_64237,Deme_2,2020-04-24
leaf_141641,Deme_1,2020-05-19
leaf_18283,Deme_2,2020-05-11
leaf_103949,Deme_2,2020-06-24
leaf_150875,Deme_2,2020-05-16
leaf_16787,Deme_2,2020-05-12
leaf_130916,Deme_1,2020-05-25
leaf_49379,Deme_2,2020-04-30
leaf_158853,Deme_1,2020-05-13
leaf_55335,Deme_2,2020-04-27
leaf_123295,Deme_1,2020-05-30
leaf_85729,Deme_1,2020-04-10
leaf_98778,Deme_1,2020-03-11
leaf_69701,Deme_1,2020-04-21
leaf_126850,Deme_1,2020-05-27
leaf_18761,Deme_2,2020-05-11
leaf_1514,Deme_1,2020-05-15
leaf_20096,Deme_2,2020-05-10
leaf_89796,Deme_2,2020-04-06
leaf_33429,Deme_1,2020-05-06
leaf_48016,Deme_1,2020-04-30
leaf_147117,Deme_2,2020-05-17
leaf_15271,Deme_2,2020-05-15
leaf_63585,Deme_2,2020-04-24
leaf_50989,Deme_1,2020-04-29
leaf_105942,Deme_1,2020-06-19
leaf_8833,Deme_1,2020-04-07
leaf_129021,Deme_1,2020-05-26
leaf_94481,Deme_1,2020-03-29
leaf_143233,Deme_1,2020-05-19
leaf_4923,Deme_1,2020-04-30
leaf_154017,Imports,2020-05-14
leaf_20275,Deme_1,2020-05-10
leaf_127696,Deme_2,2020-05-27
leaf_141228,Deme_1,2020-05-20
leaf_108248,Deme_1,2020-06-14
leaf_117652,Deme_2,2020-06-03
leaf_8631,Deme_1,2020-04-10
leaf_123191,Deme_1,2020-05-30
leaf_119615,Deme_2,2020-06-01
leaf_87710,Deme_1,2020-04-08
leaf_22780,Deme_1,2020-05-09
leaf_112110,Deme_1,2020-06-09
leaf_23921,Deme_1,2020-05-09
leaf_155429,Deme_1,2020-05-14
leaf_129345,Deme_1,2020-05-26
leaf_67367,Deme_1,2020-04-22
leaf_70736,Deme_2,2020-04-20
leaf_46289,Deme_1,2020-05-01
leaf_111345,Deme_2,2020-06-10
leaf_154437,Deme_2,2020-05-14
leaf_57396,Deme_2,2020-04-27
leaf_114371,Deme_2,2020-06-06
leaf_133949,Deme_2,2020-05-23
leaf_147758,Deme_2,2020-05-17
leaf_59,Deme_2,2020-08-23
leaf_38977,Deme_1,2020-05-04
leaf_141862,Deme_2,2020-05-19
leaf_86395,Deme_2,2020-04-09
leaf_89698,Deme_2,2020-04-06
leaf_51889,Deme_1,2020-04-29
leaf_142226,Deme_1,2020-05-19
leaf_80944,Deme_1,2020-04-14
leaf_61271,Deme_2,2020-04-25
leaf_4833,Deme_2,2020-04-30
leaf_23143,Deme_1,2020-05-09
leaf_33634,Deme_2,2020-05-06
leaf_34283,Deme_2,2020-05-05
